Order_ID,Order_Date,Customer_Name,Country,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount,Gross_Sales,Net_Sales,Profit,Payment_Mode,Customer_Rating
ORD018738,2023-10-16,Sharon Taylor,USA,South,Samantha Anderson,Furniture,Sofa,5,9673,0.12,48365,42561.2,2204.75,Net Banking,1
ORD018739,2023-04-25,Seth Phillips,USA,West,Susan Jones,Electronics,Keyboard,11,5708,0.16,62788,52741.92,13018.79,Net Banking,5
ORD018740,2025-04-10,Stephen Fox,USA,Central,Lisa Jordan,Sports,Football,1,1484,0.11,1484,1320.76,429.14,Net Banking,3
ORD018741,2025-01-01,Darius Phillips,India,East,Pamela Mckinney,Groceries,Milk,13,1253,0.18,16289,13356.98,4192.63,Credit Card,2
ORD018742,2024-06-15,Kimberly Glover,Australia,East,Diane Webb,Sports,Cricket Bat,17,3233,0.25,54961,41220.75,3236.97,Credit Card,4
ORD018743,2024-02-09,Felicia Dorsey,India,East,Elizabeth Campbell,Electronics,Monitor,20,1238,0.16,24760,20798.4,2559.47,Debit Card,4
ORD018744,2023-07-06,Jason Anderson,Australia,East,Katherine Stevenson,Electronics,Headphones,9,1369,0.29,12321,8747.91,3016.94,Net Banking,5
ORD018745,2024-03-10,Elizabeth Alvarez,UK,West,Sherry Young,Electronics,Monitor,3,755,0.02,2265,2219.7,306.86,UPI,1
ORD018746,2025-09-12,Diane Allen,UK,East,Kristi Miller,Electronics,Monitor,6,4290,0.07,25740,23938.2,1775.84,UPI,5
ORD018747,2024-12-09,Colin Mason,UK,Central,Kathleen Colon,Furniture,Wardrobe,1,5623,0.09,5623,5116.93,1580.64,Cash,1
ORD018748,2023-10-09,Kenneth Anderson,India,West,Samantha Anderson,Electronics,Mobile,8,8694,0.23,69552,53555.04,16120.18,UPI,4
ORD018749,2023-02-19,Caitlin Benjamin,India,North,Cassandra Ferguson,Clothing,Kurta,1,5907,0.06,5907,5552.58,1542.3,Debit Card,2
ORD018750,2025-05-09,Melinda Salazar,UK,East,Sara Jones,Clothing,Jacket,11,8881,0.18,97691,80106.62,22769.63,Net Banking,5
ORD018751,2023-09-03,Kathryn Martinez,Australia,Central,Stacy Good,Furniture,Wardrobe,13,9781,0.0,127153,127153.0,27537.2,Cash,3
ORD018752,2023-09-06,Heather Payne,USA,South,Kevin Ross,Electronics,Monitor,20,240,0.09,4800,4368.0,488.27,Debit Card,3
ORD018753,2024-08-02,Erik Peters,India,South,Lance Arnold Jr.,Electronics,Keyboard,4,382,0.25,1528,1146.0,104.83,Net Banking,4
ORD018754,2023-11-30,Timothy Schwartz,India,Central,Brittany Bailey,Groceries,Bread,5,4645,0.12,23225,20438.0,1697.73,Net Banking,4
ORD018755,2025-06-23,Jacob Ramirez,Canada,Central,Lauren Raymond,Furniture,Bed,3,1687,0.06,5061,4757.34,1598.41,Cash,3
ORD018756,2025-07-15,Justin Wiggins,USA,North,Samantha Anderson,Sports,Yoga Mat,9,4261,0.21,38349,30295.71,2120.87,Debit Card,1
ORD018757,2023-03-21,Laura Hernandez,USA,North,Jamie Griffin,Furniture,Wardrobe,19,1042,0.0,19798,19798.0,6467.21,UPI,5
ORD018758,2023-04-23,Erica Davis,Australia,North,Kathleen Colon,Furniture,Sofa,11,5578,0.02,61358,60130.84,8435.44,Cash,1
ORD018759,2025-08-17,Caleb Gonzales,Australia,South,Jamie Griffin,Electronics,Headphones,17,2089,0.04,35513,34092.48,7437.24,Net Banking,2
ORD018760,2023-04-30,Shelly Terry,India,North,Denise Hester,Groceries,Snacks,17,9877,0.08,167909,154476.28,53528.01,Credit Card,3
ORD018761,2023-06-06,Brenda Hensley,India,West,Phillip Martin,Sports,Cricket Bat,12,8145,0.09,97740,88943.4,19789.02,Net Banking,1
ORD018762,2025-08-20,Robyn Brown,UK,South,Julie Lopez,Sports,Yoga Mat,13,3422,0.05,44486,42261.7,4163.48,Net Banking,4
ORD018763,2024-02-20,Sarah Greer,India,East,Jorge Smith,Electronics,Mobile,4,5574,0.22,22296,17390.88,4753.4,Cash,3
ORD018764,2025-03-28,Megan Brown,Australia,North,Cindy Spencer,Sports,Dumbbells,16,7443,0.18,119088,97652.16,16799.17,Net Banking,4
ORD018765,2023-08-29,Laura Livingston,UK,North,Christina Becker,Clothing,Kurta,11,9119,0.04,100309,96296.64,14877.96,Credit Card,4
ORD018766,2025-01-06,Shari Sandoval,India,South,Brittany Bailey,Sports,Dumbbells,8,2976,0.06,23808,22379.52,7137.52,Cash,3
ORD018767,2023-04-29,Randall Brennan,USA,North,Denise Hester,Groceries,Oil,14,3306,0.01,46284,45821.16,8141.85,Cash,1
ORD018768,2024-08-03,Carlos Henry,USA,East,Lance Arnold Jr.,Clothing,Kurta,8,1902,0.3,15216,10651.2,1420.64,Cash,4
ORD018769,2025-02-03,Robert Mullins,Canada,South,Samantha Anderson,Sports,Dumbbells,5,6355,0.2,31775,25420.0,2263.77,Debit Card,1
ORD018770,2024-03-30,Monique Duncan,Australia,Central,Chelsea Ellis,Clothing,Kurta,12,4649,0.16,55788,46861.92,12110.82,Cash,2
ORD018771,2024-10-23,Catherine Gonzalez,Canada,North,Kelsey Perez,Sports,Football,17,1328,0.26,22576,16706.24,3046.43,Credit Card,2
ORD018772,2025-08-05,Kevin Hill,Canada,Central,Chad Zamora,Clothing,Shoes,1,6971,0.18,6971,5716.22,548.76,Net Banking,4
ORD018773,2024-06-18,Mr. Christopher Dawson,India,North,Lance Arnold Jr.,Electronics,Headphones,12,758,0.14,9096,7822.56,879.54,UPI,1
ORD018774,2025-03-26,Charles Cabrera DDS,Australia,East,Sara Jones,Electronics,Headphones,13,2767,0.03,35971,34891.87,8311.82,UPI,4
ORD018775,2025-09-13,Stephanie Calderon MD,Australia,West,Jamie Griffin,Electronics,Mobile,20,592,0.11,11840,10537.6,1797.81,Net Banking,1
ORD018776,2024-12-05,Rachel Wolf,USA,Central,Jorge Smith,Groceries,Snacks,12,8127,0.25,97524,73143.0,14536.74,Debit Card,3
ORD018777,2023-03-02,Christopher Johnson,UK,North,Gabrielle Mccullough,Clothing,Jacket,19,3027,0.06,57513,54062.22,17131.63,UPI,2
ORD018778,2024-09-09,Nancy Howard,Canada,North,Pamela Mckinney,Furniture,Bed,19,6933,0.03,131727,127775.19,40233.62,Net Banking,3
ORD018779,2024-09-20,Bradley Braun,USA,East,Jennifer Gonzales,Clothing,Jacket,11,736,0.24,8096,6152.96,1815.6,Debit Card,3
ORD018780,2024-04-25,Leslie Myers,India,East,Stacy Good,Furniture,Wardrobe,16,4906,0.07,78496,73001.28,13632.52,Debit Card,4
ORD018781,2023-04-09,William Thompson,Canada,East,Diane Webb,Furniture,Bed,15,9727,0.28,145905,105051.6,15316.04,Net Banking,4
ORD018782,2024-08-12,Elizabeth Alvarez,UK,South,Lisa Jordan,Clothing,T-Shirt,19,6856,0.26,130264,96395.36,6163.43,UPI,5
ORD018783,2023-04-01,Amy Whitney,India,West,Chad Zamora,Furniture,Chair,20,500,0.27,10000,7300.0,1449.57,Cash,2
ORD018784,2025-06-17,Joel Moreno,UK,Central,Mitchell Boyer,Sports,Tennis Racket,13,5078,0.2,66014,52811.2,8488.09,Debit Card,1
ORD018785,2025-01-27,Don Evans,UK,South,Mitchell Boyer,Groceries,Oil,3,7711,0.1,23133,20819.7,1988.93,Debit Card,5
ORD018786,2023-04-14,Jeff Cox,India,East,Jennifer Gonzales,Clothing,T-Shirt,13,2925,0.07,38025,35363.25,5941.3,Cash,2
ORD018787,2023-05-24,Danielle Clayton,UK,Central,Katherine Stevenson,Electronics,Laptop,10,9918,0.11,99180,88270.2,24887.52,Debit Card,3
ORD018788,2024-01-29,Victoria Stewart,UK,Central,Michael Holland,Sports,Cricket Bat,16,7521,0.24,120336,91455.36,29412.27,Net Banking,2
ORD018789,2023-04-19,John Martin,USA,South,Mark Green,Sports,Football,6,2165,0.28,12990,9352.8,477.94,Debit Card,1
ORD018790,2023-08-12,Shannon Cross,Australia,East,Stefanie Garcia,Furniture,Wardrobe,1,8516,0.22,8516,6642.48,1100.26,UPI,1
ORD018791,2023-06-27,Alicia Hall,Australia,South,Diane Webb,Groceries,Milk,9,162,0.01,1458,1443.42,96.77,Credit Card,5
ORD018792,2024-09-29,Leonard Johns,Canada,North,Lauren Raymond,Furniture,Wardrobe,13,1097,0.14,14261,12264.46,1790.51,UPI,3
ORD018793,2023-01-09,Gwendolyn Lee,Australia,Central,Michael Holland,Sports,Football,16,6387,0.07,102192,95038.56,30766.12,Debit Card,4
ORD018794,2024-05-31,Carmen Cummings,Canada,East,Mark Green,Clothing,Jacket,18,7515,0.17,135270,112274.1,19554.36,UPI,1
ORD018795,2024-01-13,Kimberly Johnson,USA,South,Christina Becker,Furniture,Bed,7,5697,0.09,39879,36289.89,9406.88,Net Banking,3
ORD018796,2023-11-08,Jennifer Curtis,India,South,Kristi Miller,Sports,Dumbbells,19,6890,0.02,130910,128291.8,8937.79,Net Banking,3
ORD018797,2023-01-25,Alicia Thompson,USA,Central,Brandon Hendricks,Sports,Tennis Racket,18,146,0.2,2628,2102.4,175.44,UPI,3
ORD018798,2025-03-25,Meredith Adams,Australia,South,Mark Green,Sports,Yoga Mat,8,9132,0.05,73056,69403.2,22328.39,Credit Card,2
ORD018799,2025-05-29,Shelby Davis,Australia,East,Mark Green,Furniture,Chair,9,7417,0.2,66753,53402.4,11787.16,UPI,5
ORD018800,2024-07-19,Peter Hinton,USA,East,Sara Jones,Furniture,Chair,5,294,0.16,1470,1234.8,126.05,Net Banking,4
ORD018801,2025-03-24,Stephanie Hurst,Canada,East,Mitchell Boyer,Sports,Tennis Racket,1,5959,0.11,5959,5303.51,1057.21,Cash,2
ORD018802,2025-06-11,Kaitlyn Reed,Canada,Central,Cassandra Ferguson,Electronics,Mobile,3,9863,0.02,29589,28997.22,8916.53,Net Banking,2
ORD018803,2025-09-22,Dr. Donald Collins,Canada,East,Teresa Kirby,Clothing,Jeans,18,2950,0.22,53100,41418.0,8958.88,Debit Card,1
ORD018804,2023-09-10,Yolanda Hurley,Australia,South,Elizabeth Campbell,Sports,Yoga Mat,2,8279,0.12,16558,14571.04,5068.51,Credit Card,5
ORD018805,2023-06-08,Jeff Smith,USA,Central,Stefanie Garcia,Electronics,Laptop,19,2343,0.2,44517,35613.6,10595.32,Debit Card,3
ORD018806,2025-06-17,Victoria Bernard,USA,North,Mr. Nathan Hernandez,Clothing,Kurta,1,3413,0.09,3413,3105.83,659.15,Debit Card,5
ORD018807,2025-05-20,Robert Luna,Canada,East,Michael Holland,Sports,Football,3,8657,0.16,25971,21815.64,4378.97,UPI,5
ORD018808,2025-08-05,Mary Jenkins,USA,East,Sydney Kelley,Electronics,Mobile,12,1236,0.14,14832,12755.52,3158.61,Credit Card,3
ORD018809,2024-06-08,Kristen Warner,USA,West,Christina Becker,Clothing,T-Shirt,16,7983,0.24,127728,97073.28,28788.03,UPI,4
ORD018810,2023-02-23,Collin Jordan,Australia,East,Chad Zamora,Electronics,Keyboard,2,6847,0.15,13694,11639.9,1256.97,UPI,5
ORD018811,2024-12-26,John Lopez,UK,North,Nicole Adkins,Groceries,Bread,11,6156,0.26,67716,50109.84,14155.62,Debit Card,2
ORD018812,2025-02-01,William Alvarez,UK,East,Lance Arnold Jr.,Electronics,Laptop,9,2867,0.02,25803,25286.94,1498.18,Debit Card,4
ORD018813,2023-12-17,Rebekah Alvarez,Canada,East,Sara Jones,Clothing,Shoes,19,321,0.04,6099,5855.04,1804.78,UPI,3
ORD018814,2023-04-14,Kelly Buchanan,India,Central,Nicole Adkins,Clothing,Kurta,9,5068,0.29,45612,32384.52,10244.31,Cash,2
ORD018815,2023-05-17,Adam Lewis,India,North,Sydney Kelley,Sports,Yoga Mat,1,3672,0.12,3672,3231.36,679.5,Cash,1
ORD018816,2024-11-13,Eileen Willis,UK,North,Brandon Hendricks,Furniture,Bed,12,2140,0.22,25680,20030.4,2964.89,Credit Card,1
ORD018817,2023-02-05,Tiffany Lloyd,USA,North,Brandon Hendricks,Sports,Football,8,5609,0.16,44872,37692.48,7120.08,Net Banking,1
ORD018818,2025-09-07,Erin Hodges DVM,UK,West,Jamie Griffin,Furniture,Table,9,5333,0.07,47997,44637.21,2934.33,Cash,1
ORD018819,2023-10-10,Jeffrey Curtis,Australia,North,Kevin Ross,Clothing,Kurta,20,5569,0.05,111380,105811.0,13227.39,Cash,3
ORD018820,2023-05-21,Catherine Mann,Australia,North,Mark Green,Groceries,Oil,4,6249,0.28,24996,17997.12,1255.07,Debit Card,5
ORD018821,2023-06-10,Kyle Davis,Australia,West,Kathleen Colon,Clothing,Jeans,15,1288,0.23,19320,14876.4,1723.39,Debit Card,5
ORD018822,2025-04-04,Mary Townsend,UK,Central,Stacy Good,Groceries,Oil,12,238,0.25,2856,2142.0,198.97,Credit Card,5
ORD018823,2024-08-25,Jonathan Vasquez,Canada,West,Pamela Mckinney,Furniture,Wardrobe,6,8989,0.04,53934,51776.64,2923.15,Net Banking,4
ORD018824,2025-04-04,Shawn Bond,UK,Central,Brandon Hendricks,Electronics,Mobile,12,7897,0.01,94764,93816.36,14787.26,UPI,1
ORD018825,2023-11-17,Thomas Grimes,Canada,North,Christina Becker,Groceries,Rice,20,7194,0.17,143880,119420.4,11324.2,Debit Card,4
ORD018826,2024-07-17,Steven Carter,UK,West,Gabrielle Mccullough,Furniture,Wardrobe,6,5551,0.18,33306,27310.92,2609.42,UPI,3
ORD018827,2024-03-25,Kenneth Baker,Canada,North,Cindy Spencer,Furniture,Sofa,16,9283,0.26,148528,109910.72,35495.29,UPI,3
ORD018828,2025-07-22,Jamie Larson,India,South,Chelsea Ellis,Furniture,Bed,2,9982,0.28,19964,14374.08,1726.3,Net Banking,5
ORD018829,2023-09-30,Jeffrey Mccarthy,Australia,East,Christina Becker,Electronics,Keyboard,5,1217,0.3,6085,4259.5,531.47,Net Banking,5
ORD018830,2024-04-06,Ariel Williamson,Canada,Central,Katherine Stevenson,Groceries,Bread,15,7952,0.15,119280,101388.0,26335.35,Net Banking,5
ORD018831,2023-07-17,Barbara Henderson,Australia,South,Samantha Anderson,Furniture,Bed,5,3885,0.1,19425,17482.5,5049.49,Net Banking,1
ORD018832,2023-12-30,Julie Crawford,Canada,North,Paul Johnson,Clothing,T-Shirt,12,891,0.1,10692,9622.8,1104.22,Debit Card,3
ORD018833,2024-09-23,Scott Cooley,Canada,East,Jennifer Gonzales,Furniture,Wardrobe,19,1306,0.01,24814,24565.86,2666.85,Credit Card,4
ORD018834,2024-01-14,Nicholas Holland,India,Central,Christina Becker,Electronics,Monitor,17,6649,0.27,113033,82514.09,12492.75,Debit Card,1
ORD018835,2025-06-18,Bruce Archer,India,East,Sherry Young,Furniture,Wardrobe,1,2281,0.13,2281,1984.47,127.24,Credit Card,3
ORD018836,2025-03-02,Jay Hoffman,USA,North,Barbara Sheppard,Groceries,Snacks,11,3846,0.16,42306,35537.04,2766.42,Credit Card,3
ORD018837,2024-09-03,Kayla Cabrera,UK,South,Kevin Ross,Furniture,Bed,4,659,0.18,2636,2161.52,406.79,Cash,1
ORD018838,2023-02-27,Brian Ortiz,India,North,Stefanie Garcia,Electronics,Headphones,17,7399,0.01,125783,124525.17,39159.69,Credit Card,5
ORD018839,2025-07-31,Walter Whitney,USA,East,Christina Becker,Groceries,Rice,10,9242,0.09,92420,84102.2,11516.96,Credit Card,1
ORD018840,2024-02-19,Jared Johnson,USA,North,Mark Green,Furniture,Wardrobe,8,3657,0.25,29256,21942.0,6402.29,UPI,2
ORD018841,2025-03-30,Laura Williams,Canada,South,Kathleen Colon,Sports,Cricket Bat,6,8930,0.23,53580,41256.6,12604.27,Net Banking,1
ORD018842,2024-02-07,Nicole Hart,Canada,West,Gina Harris,Electronics,Monitor,1,6341,0.2,6341,5072.8,647.17,UPI,3
ORD018843,2025-01-21,Sylvia White,Australia,East,Cassandra Ferguson,Groceries,Oil,15,8540,0.29,128100,90951.0,13676.95,Debit Card,1
ORD018844,2023-06-09,Thomas Clark,Australia,Central,Jorge Smith,Electronics,Headphones,19,5161,0.06,98059,92175.46,12177.01,Credit Card,4
ORD018845,2023-10-30,Nicole Harris,India,North,Brittany Bailey,Furniture,Sofa,16,2150,0.16,34400,28896.0,8687.65,UPI,2
ORD018846,2024-02-14,Anthony Shea,Canada,Central,Kristi Miller,Electronics,Keyboard,18,5851,0.29,105318,74775.78,10704.52,Debit Card,2
ORD018847,2024-08-03,Joshua Hoffman,Canada,East,Pamela Mckinney,Furniture,Chair,16,3389,0.2,54224,43379.2,10447.85,Credit Card,3
ORD018848,2023-02-03,Scott Gomez,USA,Central,Jessica Hodge,Clothing,Jacket,12,5922,0.2,71064,56851.2,10049.58,Net Banking,4
ORD018849,2024-07-25,Russell Hale,USA,North,Diane Webb,Electronics,Mobile,18,9580,0.26,172440,127605.6,37755.91,Cash,5
ORD018850,2024-03-10,Eric Scott MD,USA,Central,Sara Jones,Electronics,Mobile,6,4897,0.15,29382,24974.7,5947.49,Credit Card,2
ORD018851,2023-06-08,John Hunter,Canada,East,Brandon Hendricks,Groceries,Rice,17,1839,0.02,31263,30637.74,7193.42,Debit Card,1
ORD018852,2023-02-25,Jackson Kemp,Canada,East,Paul Johnson,Electronics,Keyboard,19,823,0.23,15637,12040.49,1522.15,Net Banking,5
ORD018853,2024-06-23,Andrew Baldwin,India,West,Lisa Jordan,Clothing,Kurta,20,1741,0.16,34820,29248.8,6516.13,UPI,5
ORD018854,2024-01-31,Mary Cooper,UK,East,Diane Webb,Sports,Yoga Mat,9,6488,0.21,58392,46129.68,5583.98,UPI,3
ORD018855,2025-03-05,James Collins,UK,North,Cassandra Ferguson,Groceries,Snacks,19,1456,0.11,27664,24620.96,2400.52,Debit Card,5
ORD018856,2023-03-07,Michael Hernandez,UK,South,Jamie Griffin,Sports,Cricket Bat,8,7029,0.26,56232,41611.68,9227.51,UPI,3
ORD018857,2024-02-29,David Barr,UK,Central,Phillip Martin,Furniture,Chair,5,4132,0.11,20660,18387.4,5738.56,Credit Card,1
ORD018858,2023-01-24,Larry Wall,UK,East,Sydney Kelley,Sports,Dumbbells,14,5678,0.15,79492,67568.2,19067.53,Net Banking,5
ORD018859,2024-02-02,Spencer Richards,India,East,Lauren Jones,Groceries,Milk,8,3822,0.27,30576,22320.48,6616.67,Debit Card,2
ORD018860,2024-03-06,Christopher Patel,India,Central,Samantha Anderson,Furniture,Wardrobe,3,9294,0.01,27882,27603.18,7189.27,Debit Card,1
ORD018861,2023-11-12,Scott Miller,Canada,South,Kristi Miller,Clothing,Jacket,6,7246,0.17,43476,36085.08,8101.47,UPI,2
ORD018862,2024-01-23,Johnathan Jones,India,West,Jamie Griffin,Furniture,Bed,7,9738,0.17,68166,56577.78,3348.27,Cash,5
ORD018863,2025-02-04,Chelsea Chan,USA,West,Christina Becker,Electronics,Mobile,15,4941,0.15,74115,62997.75,19058.21,Debit Card,5
ORD018864,2025-06-04,Jonathan Munoz,India,East,Mark Green,Electronics,Keyboard,4,3854,0.05,15416,14645.2,5123.45,Credit Card,4
ORD018865,2024-09-07,Benjamin Morgan,Canada,South,Kristi Miller,Groceries,Bread,15,9157,0.24,137355,104389.8,34375.05,Credit Card,1
ORD018866,2023-09-03,Nicole Richard MD,UK,East,Denise Hester,Groceries,Bread,4,4635,0.27,18540,13534.2,2199.02,UPI,4
ORD018867,2024-03-19,Margaret Gonzalez,USA,North,Teresa Kirby,Groceries,Milk,20,4354,0.24,87080,66180.8,10618.18,UPI,3
ORD018868,2023-09-11,Amber Cooper,UK,East,Alexis Lee,Groceries,Milk,4,4183,0.25,16732,12549.0,1907.49,Debit Card,2
ORD018869,2025-01-17,John Steele,UK,South,Kelsey Perez,Furniture,Wardrobe,15,6096,0.16,91440,76809.6,19440.45,Net Banking,5
ORD018870,2024-12-05,Mark Chan,USA,Central,Pamela Mckinney,Sports,Yoga Mat,14,9311,0.19,130354,105586.74,16751.07,Debit Card,4
ORD018871,2024-10-05,Paul Robertson,USA,East,Julie Lopez,Groceries,Rice,1,9023,0.23,9023,6947.71,2230.87,Debit Card,1
ORD018872,2024-09-07,Lisa Montgomery,Canada,North,Chelsea Ellis,Electronics,Mobile,7,6296,0.19,44072,35698.32,8564.58,Credit Card,1
ORD018873,2023-05-06,Jose Smith,Australia,South,Lance Arnold Jr.,Sports,Dumbbells,19,1671,0.16,31749,26669.16,4948.32,Net Banking,4
ORD018874,2024-07-11,Claudia Gonzalez,India,West,Lance Arnold Jr.,Electronics,Mobile,15,9643,0.12,144645,127287.6,32192.27,UPI,5
ORD018875,2023-10-17,Timothy Dominguez,USA,North,Chad Zamora,Clothing,Shoes,11,5439,0.28,59829,43076.88,5241.13,Debit Card,2
ORD018876,2025-06-18,George Phillips PhD,USA,East,Kevin Ross,Clothing,Shoes,16,5352,0.04,85632,82206.72,5618.31,Cash,1
ORD018877,2025-07-28,Mark Carlson,UK,Central,Brandon Hendricks,Groceries,Rice,16,1472,0.07,23552,21903.36,1776.64,UPI,3
ORD018878,2024-11-13,Clifford Hopkins,USA,West,Sherry Young,Clothing,Kurta,12,3817,0.16,45804,38475.36,7892.49,Cash,2
ORD018879,2025-06-10,Cole Larson,Australia,West,Teresa Kirby,Clothing,Jeans,3,3020,0.12,9060,7972.8,2424.45,Debit Card,5
ORD018880,2025-04-21,Kaylee Hernandez,Canada,East,Kristi Miller,Sports,Tennis Racket,1,151,0.01,151,149.49,39.94,Debit Card,2
ORD018881,2025-09-20,Christopher Ramos,Canada,East,Paul Johnson,Sports,Yoga Mat,6,9679,0.25,58074,43555.5,9397.9,UPI,3
ORD018882,2024-08-23,Katherine Dunn,Australia,West,Lauren Raymond,Sports,Tennis Racket,15,7479,0.24,112185,85260.6,17281.33,UPI,5
ORD018883,2023-04-08,Samuel Smith,Canada,West,Brandon Hendricks,Furniture,Bed,8,1457,0.03,11656,11306.32,3457.73,Net Banking,3
ORD018884,2023-03-15,Thomas Reid,Canada,North,Sydney Kelley,Sports,Yoga Mat,10,3552,0.05,35520,33744.0,10028.74,Debit Card,3
ORD018885,2023-04-07,James Willis,USA,Central,Nicole Adkins,Sports,Cricket Bat,18,504,0.04,9072,8709.12,1854.97,Net Banking,4
ORD018886,2023-02-06,Kelli Smith,Canada,East,Jennifer Gonzales,Furniture,Wardrobe,1,9617,0.12,9617,8462.96,1570.16,UPI,1
ORD018887,2025-07-12,James Johnson,UK,South,Christina Becker,Groceries,Rice,7,949,0.28,6643,4782.96,1584.26,UPI,2
ORD018888,2023-02-10,Lindsey Farley,USA,South,Jennifer Gonzales,Sports,Tennis Racket,9,6552,0.12,58968,51891.84,15093.37,Cash,2
ORD018889,2023-08-26,Kara Banks,UK,Central,Jessica Hodge,Furniture,Wardrobe,2,2721,0.09,5442,4952.22,779.74,Net Banking,4
ORD018890,2024-03-26,Ryan Boone,Australia,Central,Elizabeth Campbell,Groceries,Rice,11,2598,0.1,28578,25720.2,6603.84,Debit Card,4
ORD018891,2023-11-02,James Sanchez,UK,West,Kelsey Perez,Furniture,Sofa,9,8656,0.17,77904,64660.32,21177.9,UPI,3
ORD018892,2024-08-19,Christopher Martinez,Australia,West,Barbara Sheppard,Electronics,Keyboard,9,2118,0.14,19062,16393.32,5604.4,UPI,3
ORD018893,2024-06-30,Philip Adams,India,East,Denise Hester,Groceries,Milk,19,4049,0.06,76931,72315.14,8957.41,Debit Card,5
ORD018894,2025-02-20,Mrs. Carrie Sutton,Australia,East,Lance Arnold Jr.,Groceries,Bread,3,1446,0.24,4338,3296.88,1030.87,UPI,2
ORD018895,2023-08-30,Molly Williams,UK,West,Barbara Sheppard,Furniture,Chair,13,1681,0.1,21853,19667.7,3026.39,Net Banking,4
ORD018896,2024-11-29,Amy Lewis,USA,West,Susan Jones,Clothing,Jeans,12,3876,0.2,46512,37209.6,8079.32,Net Banking,2
ORD018897,2023-05-25,Cynthia Henry,Australia,North,Jennifer Gonzales,Sports,Football,1,9923,0.06,9923,9327.62,1520.87,Cash,1
ORD018898,2024-07-23,Grant Scott,USA,Central,Cindy Spencer,Furniture,Chair,10,4962,0.24,49620,37711.2,7386.74,UPI,1
ORD018899,2023-11-12,Ashley Hancock,UK,West,Jennifer Barry,Furniture,Wardrobe,15,5930,0.25,88950,66712.5,6139.88,Net Banking,3
ORD018900,2025-08-30,Raven Williams,Canada,East,Katherine Stevenson,Sports,Dumbbells,20,2795,0.13,55900,48633.0,10083.77,Net Banking,5
ORD018901,2023-04-21,Willie Holmes,India,East,Lance Arnold Jr.,Groceries,Snacks,14,8700,0.06,121800,114492.0,21470.6,Cash,3
ORD018902,2024-06-17,Johnny Allen,Australia,South,Chad Zamora,Sports,Yoga Mat,19,4036,0.07,76684,71316.12,8082.19,Cash,3
ORD018903,2025-09-18,Cheryl Ellison,India,South,Michael Holland,Sports,Cricket Bat,17,8625,0.2,146625,117300.0,22296.52,Debit Card,5
ORD018904,2023-12-12,Mrs. Ashley Wood,India,South,Jessica Hodge,Groceries,Bread,5,382,0.25,1910,1432.5,249.31,UPI,2
ORD018905,2024-01-23,Mary Baker,Australia,Central,Jorge Smith,Clothing,T-Shirt,9,1090,0.03,9810,9515.7,3239.94,UPI,2
ORD018906,2023-01-19,Andrew Torres,UK,Central,Diane Webb,Sports,Yoga Mat,4,1041,0.03,4164,4039.08,463.53,Credit Card,4
ORD018907,2023-10-18,Mike Daniel,UK,Central,Timothy Yates,Sports,Dumbbells,3,881,0.19,2643,2140.83,390.54,UPI,4
ORD018908,2025-04-07,Christopher Chang,UK,South,Elizabeth Campbell,Clothing,Shoes,14,4843,0.14,67802,58309.72,9902.06,Debit Card,1
ORD018909,2023-12-05,Cynthia Wilkerson,USA,East,Paul Johnson,Furniture,Table,13,3932,0.2,51116,40892.8,7219.17,Credit Card,1
ORD018910,2025-01-05,Lisa Rodgers,UK,North,Stefanie Garcia,Sports,Football,5,885,0.29,4425,3141.75,1027.57,Debit Card,1
ORD018911,2023-06-12,Scott Wilkins,India,South,Melissa Ferguson,Furniture,Bed,2,5887,0.29,11774,8359.54,1186.34,Net Banking,1
ORD018912,2024-09-04,Ashley Williams,Australia,West,Christina Becker,Furniture,Wardrobe,16,6868,0.15,109888,93404.8,16935.88,Net Banking,2
